Time (hours),Strictly_aerobic_line_01,Strictly_aerobic_line_02,Strictly_aerobic_line_03,Strictly_aerobic_line_04,Strictly_aerobic_line_05,Strictly_aerobic_supplemental_O2_line_01,Strictly_aerobic_supplemental_O2_line_02,Strictly_aerobic_supplemental_O2_line_03,Strictly_aerobic_supplemental_O2_line_04,Strictly_aerobic_supplemental_O2_line_05,Average (no supplemental O2),Average (supplemental O2)
0.03555555556,99.545457,102.918644,102.245836,93.6190476,101.829022,100.400341,100.703951,100.824904,100.882001,100.504861,100.0316013,100.6632116
0.03583333333,99.9033228,103.029982,101.562148,91.3857143,101.893065,100.502123,100.713618,100.839556,100.906917,100.495024,99.55484642,100.6914476
0.03611111111,100.688491,103.067094,101.005658,94.7666667,102.411234,100.540897,100.723284,100.863976,100.84712,100.539288,100.3878287,100.702913
0.03638888889,100.896801,103.189036,101.254753,97.9952381,103.348597,100.545744,100.776449,100.84444,100.817221,100.622899,101.336885,100.7213506
0.03666666667,100.720539,103.151923,101.313052,99.3904762,103.779435,100.492429,100.723284,100.834672,100.827188,100.657327,101.671085,100.70698
0.03694444444,99.7217193,103.120112,101.747645,96.2619048,103.459217,100.463349,100.74745,100.839556,100.872035,100.622899,100.8621196,100.7090578
0.03722222222,99.8445687,103.093603,101.980841,99.5142857,104.239383,100.458502,100.694285,100.84444,100.882001,100.608144,101.7345363,100.6974744
0.0375,99.3264645,103.109509,101.917242,97.7619048,103.802723,100.448809,100.737784,100.907932,100.901933,100.578635,101.1835687,100.7150186
0.03777777778,99.8071798,103.151923,101.646947,90.7285714,103.540727,100.487583,100.73295,100.89328,100.931832,100.627817,99.77506964,100.7346924
0.03805555556,99.5240919,103.204941,101.922542,92.1714286,101.666002,100.463349,100.723284,100.903048,100.976679,100.652409,99.6978011,100.7437538
0.03833333333,99.9353705,103.247356,101.498549,95.2809524,101.834844,100.473042,100.752283,100.927468,100.931832,100.642572,100.3594144,100.7454394
0.03861111111,99.6950129,103.247356,101.175255,93.0380952,102.807139,100.502123,100.737784,100.96654,100.926849,100.622899,99.99257162,100.751239
0.03888888889,99.5507983,103.19964,100.825461,94.3809524,103.901699,100.579671,100.766783,100.927468,100.906917,100.583553,100.3717101,100.7528784
0.03916666667,99.2677104,103.226149,101.132856,91.547619,103.459217,100.574824,100.737784,100.873744,100.951764,100.568798,99.72671028,100.7413828
0.03944444444,100.330625,103.23145,101.811244,97.6238095,102.999269,100.574824,100.761949,100.859092,100.951764,100.539288,101.1992795,100.7373834
0.03972222222,100.522911,103.295072,102.161038,94.8761905,103.377708,100.55059,100.74745,100.898164,100.931832,100.53437,100.8465839,100.7324812
0.04,101.115794,103.321581,101.996741,99.8904762,103.278732,100.565131,100.781282,100.995844,100.901933,100.613062,101.9206648,100.7714504
0.04027777778,100.661785,103.353392,102.01264,96.4,103.063313,100.623292,100.761949,101.000728,100.9119,100.652409,101.098226,100.7900556
0.04055555556,100.651102,103.332185,102.01794,99.5904762,102.393768,100.652372,100.790948,100.986076,100.886984,100.657327,101.5970942,100.7947414
0.04083333333,100.512229,103.326883,103.18392,91.5714286,102.772206,100.676606,100.752283,100.878628,100.946781,100.598308,100.2733333,100.7705212
0.04111111111,99.8445687,103.374599,102.940124,93.9333333,103.086601,100.613598,100.776449,100.854208,100.986645,100.608144,100.6358452,100.7678088
0.04138888889,99.8338862,103.363995,103.115021,96.4333333,102.929404,100.569977,100.776449,100.903048,101.006578,100.622899,101.1351279,100.7757902
0.04166666667,99.3905598,103.422315,102.60093,92.8809524,103.424285,100.599058,100.795782,100.922584,100.9119,100.672082,100.3438084,100.7802812
0.04194444444,99.8552513,103.422315,102.441933,97.5714286,103.604771,100.603905,100.708785,100.96654,100.872035,100.622899,101.3791398,100.7548328
0.04222222222,100.335967,103.454126,101.668146,91.8857143,103.610593,100.623292,100.752283,100.878628,100.9119,100.637654,100.1909093,100.7607514
0.0425,100.325284,103.417014,101.874843,93.6285714,103.721213,100.681453,100.670119,100.815136,101.011561,100.603226,100.5933851,100.756299
0.04277777778,100.143681,103.374599,102.01794,82.7285714,103.10989,100.725073,100.790948,100.829788,101.006578,100.696673,98.27493628,100.809812
0.04305555556,100.287895,103.417014,102.479032,87.2666667,103.680458,100.754154,100.713618,100.9177,101.056408,100.681918,99.42621314,100.8247596
0.04333333333,100.26653,103.470032,102.441933,89.4857143,103.8493,100.695993,100.766783,101.054452,101.046442,100.716346,99.90270186,100.8560032
0.04361111111,100.677809,103.528351,102.648629,84.0142857,103.127356,100.681453,100.752283,101.044684,101.061391,100.681918,98.79928614,100.8443458
0.04388888889,100.202435,103.517748,102.754628,83.7761905,102.906115,100.705686,100.776449,101.01538,101.006578,100.686837,98.6314233,100.838186
0.04416666667,100.587007,103.480635,102.378334,86.7428571,102.277325,100.72992,100.85378,100.986076,101.006578,100.64749,99.09323162,100.8447688
0.04444444444,100.736563,103.565464,102.288236,90.1666667,103.144823,100.734767,100.85378,100.94212,101.001595,100.696673,99.98035054,100.845787
0.04472222222,100.741904,103.576068,102.245836,81.1666667,103.354419,100.710533,100.897278,101.005612,100.991629,100.736019,98.21697874,100.8682142
0.045,101.60185,103.687406,102.775827,81.5333333,103.139,100.763847,100.815114,100.961656,101.006578,100.775365,98.54748326,100.864512
0.04527777778,101.81016,103.660897,102.966624,82.3380952,103.348597,100.788081,100.737784,100.995844,101.081324,100.775365,98.82487464,100.8756796
0.04555555556,101.276032,103.666198,102.759927,83.052381,103.139,100.807468,100.674952,100.956772,101.176002,100.760611,98.7787076,100.875161
0.04583333333,100.699174,103.629086,103.088522,88.9619048,103.977387,100.725073,100.74745,100.956772,101.156069,100.716346,100.0712148,100.860342
0.04611111111,100.629737,103.629086,102.680429,89.4190476,104.04143,100.710533,100.819948,101.010496,101.051425,100.677,100.0799459,100.8538804
0.04638888889,101.462977,103.655595,103.274019,89.7095238,104.757552,100.666912,100.844113,101.0398,100.986645,100.662245,100.5719334,100.839943
0.04666666667,101.249326,103.660897,102.272336,88.1857143,104.006498,100.71538,100.776449,101.020264,101.02651,100.750774,99.87495426,100.8578754
0.04694444444,101.76743,103.745725,101.986141,90.5571429,103.913343,100.739613,100.742617,100.981192,101.081324,100.765529,100.3939564,100.862055
0.04722222222,101.692652,103.798744,101.419051,89.0571429,103.121534,100.817161,100.790948,100.956772,101.111222,100.824548,99.81782478,100.9001302
0.0475,102.322923,103.814649,101.848343,88.3761905,103.65717,100.870476,100.800615,100.99096,101.126171,100.770447,100.0038551,100.9117338
0.04777777778,101.372175,103.772234,102.463133,88.6380952,103.424285,100.865629,100.737784,100.976308,101.14112,100.804875,99.93398444,100.9051432
0.04805555556,101.26535,103.798744,102.744028,86.6047619,102.888649,100.875322,100.650787,100.9177,101.07634,100.765529,99.46030658,100.8571356
0.04833333333,100.373356,103.825253,103.083222,87.2190476,102.533499,100.826855,100.660453,100.903048,101.001595,100.755692,99.40687552,100.8295286
0.04861111111,100.97692,103.851762,103.517814,86.3714286,102.050262,100.802621,100.728117,100.888396,101.016544,100.750774,99.35363732,100.8372904
0.04888888889,100.84873,103.825253,103.486015,83.3714286,102.772206,100.817161,100.795782,100.961656,101.016544,100.804875,98.86072652,100.8792036
0.04916666667,101.051698,103.819951,103.258119,86.0333333,102.725629,100.831702,100.810281,100.986076,101.09129,100.829466,99.37774606,100.909763
0.04944444444,100.5603,103.851762,102.436633,84.0904762,103.366063,100.851089,100.819948,100.986076,101.066374,100.849139,98.86104684,100.9145252
