,5,10,15,20,25,30,35,40,45,50,55,60,65,70
0.036,0.042817136,0.257029217,0.332406761,0.362104163,0.376805652,0.385261669,0.390641686,0.394320794,0.396971068,0.398962216,0.400504351,0.401731683,0.402729403,0.403553857
0.037,0.039385297,0.251962147,0.32825527,0.358644347,0.373828474,0.382631399,0.388270382,0.392149264,0.394957862,0.397077395,0.398725656,0.400042135,0.401115717,0.402005478
0.038,0.036177688,0.246918032,0.324001356,0.355013579,0.370640012,0.379764039,0.385644334,0.389710276,0.39266764,0.394908152,0.396656671,0.398057493,0.399202999,0.400154745
0.039,0.033187925,0.241910889,0.319669084,0.351239653,0.367269486,0.376689343,0.38279345,0.387033703,0.390130209,0.39248419,0.394326942,0.395807213,0.397020542,0.39803081
0.04,0.030408947,0.236952466,0.315279794,0.347347768,0.363743763,0.373434931,0.379745694,0.384147654,0.387373709,0.389833628,0.391764561,0.393319303,0.394596317,0.395661612
0.041,0.027833029,0.232052528,0.310852305,0.343360654,0.360087405,0.370026286,0.37652703,0.381078375,0.384424531,0.386982932,0.388996026,0.390620294,0.391956816,0.393073645
0.042,0.025451803,0.227219118,0.306403163,0.339298724,0.356322734,0.36648677,0.373161437,0.3778502,0.38130724,0.383956825,0.386046165,0.387735046,0.389127004,0.390291846
0.043,0.023256307,0.222458774,0.301946837,0.335180218,0.352469969,0.362837725,0.369670927,0.374485584,0.378044597,0.380778266,0.382938073,0.384686802,0.386130152,0.387339554
0.044,0.021237071,0.217776736,0.29749595,0.331021386,0.348547322,0.359098518,0.366075615,0.37100513,0.374657542,0.377468457,0.379693149,0.381497068,0.382987903,0.384238559
0.045,0.019384229,0.213177113,0.293061456,0.326836659,0.344571151,0.355286696,0.362393799,0.367427681,0.371165297,0.374046883,0.376331084,0.378185739,0.379720272,0.38100893
0.046,0.017687651,0.208663039,0.28865282,0.322638784,0.340556096,0.35141806,0.358642073,0.363770367,0.367585387,0.370531391,0.372869974,0.374771071,0.376345678,0.377669243
0.047,0.016137082,0.204236808,0.284278179,0.318439012,0.33651521,0.347506816,0.354835414,0.360048718,0.363933772,0.366938242,0.369326311,0.371269764,0.372880979,0.374236465
0.048,0.014722294,0.199899989,0.279944496,0.314247215,0.332460102,0.343565685,0.350987318,0.356276783,0.360224896,0.363282208,0.365715129,0.367697069,0.369341597,0.370726169
0.049,0.013433215,0.195653527,0.275657683,0.310072041,0.328401058,0.339606027,0.347109881,0.352467203,0.356471822,0.359576668,0.362050072,0.364066812,0.365741526,0.367152516
0.05,0.012260047,0.191497836,0.271422719,0.30592103,0.324347174,0.335637961,0.343213941,0.348631349,0.35268631,0.355833703,0.358343461,0.36039154,0.362093503,0.363528365
0.051,0.011193373,0.187432883,0.267243762,0.301800717,0.320306449,0.331670469,0.339309163,0.344779386,0.34887893,0.352064187,0.354606419,0.356682591,0.358409015,0.359865362
0.052,0.010224221,0.183458251,0.263124241,0.297716754,0.316285914,0.327711496,0.335404158,0.340920417,0.345059154,0.348277882,0.350848967,0.352950158,0.354698436,0.356174008
0.053,0.009344133,0.1795732,0.259066933,0.293673994,0.312291711,0.323768053,0.331506559,0.337062543,0.341235436,0.344483548,0.347080065,0.349203416,0.350971098,0.352463791
0.054,0.008545184,0.175776736,0.255074047,0.289676568,0.308329185,0.319846314,0.327623121,0.333212958,0.337415321,0.340688985,0.343307768,0.345450591,0.347235388,0.348743221
0.055,0.007820011,0.172067641,0.251147292,0.285727975,0.304402965,0.315951676,0.323759799,0.32937803,0.333605509,0.336901154,0.33953923,0.341699025,0.343498784,0.345019903
0.056,0.007161804,0.168444525,0.247287925,0.281831138,0.300517037,0.312088843,0.319921829,0.325563401,0.329811937,0.333126247,0.335780855,0.337955278,0.339768002,0.341300678
0.057,0.006564301,0.16490586,0.243496821,0.277988471,0.296674803,0.308261908,0.316113787,0.321774009,0.326039841,0.329369735,0.33203829,0.334225172,0.336048996,0.337591615
0.058,0.006021767,0.161450012,0.239774513,0.274201934,0.292879154,0.304474388,0.312339659,0.318014202,0.322293842,0.325636448,0.328316573,0.330513869,0.33234706,0.333898107
0.059,0.005528968,0.158075265,0.236121235,0.270473079,0.289132501,0.300729304,0.308602895,0.314287756,0.318577975,0.321930638,0.324620104,0.326825949,0.328666875,0.330224963
0.06,0.005081145,0.154779851,0.232536964,0.266803105,0.285436848,0.29702921,0.304906464,0.310597952,0.314895762,0.318256031,0.320952773,0.323165409,0.325012579,0.326576404
0.061,0.004673974,0.151561958,0.229021454,0.263192889,0.281793821,0.293376259,0.3012529,0.306947613,0.311250264,0.314615852,0.317317974,0.319535781,0.321387799,0.322956144
0.062,0.004303545,0.148419758,0.225574267,0.259643018,0.278204707,0.289772226,0.297644341,0.30333915,0.307644105,0.311012919,0.313718647,0.31594013,0.317795703,0.319367456
0.063,0.003966317,0.14535141,0.222194809,0.25615384,0.274670503,0.286218564,0.294082571,0.299774612,0.304079533,0.307449636,0.310157348,0.31238111,0.314239039,0.315813166
0.064,0.003659098,0.142355078,0.218882343,0.25272548,0.271191925,0.282716423,0.290569061,0.29625571,0.300558449,0.303928062,0.306636248,0.308861018,0.310720202,0.312295735
0.065,0.003379003,0.139428933,0.21563602,0.24935787,0.267769468,0.279266686,0.287104985,0.292783842,0.297082437,0.300449924,0.303157207,0.305381801,0.307241223,0.308817267
0.066,0.003123437,0.136571165,0.212454898,0.24605078,0.264403404,0.275869998,0.28369127,0.289360147,0.293652799,0.297016657,0.299721772,0.301945104,0.303803824,0.305379573
0.067,0.002890057,0.133779986,0.209337959,0.242803832,0.261093832,0.2725268,0.280328603,0.285985519,0.290270592,0.293629446,0.29633123,0.298552306,0.300409455,0.301984161
0.068,0.002676758,0.13105363,0.206284129,0.239616526,0.257840677,0.269237336,0.277017479,0.282660626,0.286936629,0.290289234,0.292986618,0.295204519,0.297059312,0.298632279
0.069,0.002481641,0.12839036,0.203292277,0.236488257,0.254643729,0.266001687,0.273758192,0.27938595,0.283651522,0.286996732,0.289688753,0.291902649,0.293754362,0.295324963
0.07,0.002302999,0.125788472,0.200361254,0.23341833,0.25150265,0.262819785,0.270550887,0.276161781,0.280415702,0.283752493,0.28643826,0.288647397,0.290495368,0.292063013
0.071,0.002139292,0.12324629,0.19748987,0.230405979,0.248417001,0.259691435,0.267395554,0.272988275,0.277229437,0.280556865,0.28323558,0.285439261,0.287282887,0.288847063
0.072,0.001989134,0.120762171,0.194676937,0.227450371,0.245386244,0.256616329,0.264292065,0.269865431,0.274092843,0.277410059,0.280081005,0.282278597,0.284117332,0.285677558
0.073,0.001851281,0.118334503,0.191921246,0.224550633,0.24240977,0.253594065,0.261240174,0.26679313,0.271005901,0.274312155,0.276974674,0.279165611,0.28099896,0.282554794
0.074,0.001724604,0.115961711,0.189221592,0.221705851,0.239486897,0.250624145,0.258239535,0.263771154,0.267968493,0.271263093,0.273916596,0.276100374,0.277927891,0.279478939
0.075,0.001608091,0.113642254,0.186576773,0.218915074,0.236616895,0.247706012,0.25528973,0.26079918,0.264980377,0.268262726,0.270906682,0.273082845,0.274904119,0.27645004
