Oxygen,Radius,Myoglobin,Metabolism,Advantage
0.006,30,0.05,0.076454846,0.160314526
0.007,30,0.05,0.08522845,0.17074705
0.008,30,0.05,0.09359943,0.180552668
0.009,30,0.05,0.101632568,0.189771748
0.01,30,0.05,0.109370541,0.198422751
0.02,30,0.05,0.173950825,0.252088889
0.03,30,0.05,0.219266053,0.250508097
0.04,30,0.05,0.251572578,0.223421662
0.05,30,0.05,0.276680789,0.193114218
0.06,30,0.05,0.297821507,0.166547498
0.07,30,0.05,0.316558799,0.144784264
0.08,30,0.05,0.333675455,0.127271508
0.09,30,0.05,0.349593936,0.113128743
0.1,30,0.05,0.364560257,0.101580253
0.11,30,0.05,0.378728551,0.09203681
0.12,30,0.05,0.39220391,0.084049955
0.13,30,0.05,0.405065173,0.077272307
0.14,30,0.05,0.417376056,0.07144419
0.15,30,0.05,0.429189636,0.066379967
0.16,30,0.05,0.440550266,0.061944623
0.17,30,0.05,0.451495286,0.05803166
0.18,30,0.05,0.462056923,0.054552295
0.19,30,0.05,0.472263785,0.05143429
0.2,30,0.05,0.482141566,0.048622436
0.21,30,0.05,0.491713154,0.046075595
0.22,30,0.05,0.500998667,0.043761116
0.23,30,0.05,0.51001576,0.041650129
0.24,30,0.05,0.518780178,0.039716005
0.25,30,0.05,0.527306292,0.037935352
0.001,35,0.05,0.016628462,0.093884351
0.002,35,0.05,0.029267425,0.109393512
0.003,35,0.05,0.039838889,0.123402304
0.004,35,0.05,0.049182616,0.136231903
0.005,35,0.05,0.057721962,0.148110031
0.006,35,0.05,0.065691923,0.159196746
0.007,35,0.05,0.073232071,0.169601603
0.008,35,0.05,0.080429399,0.179395835
0.009,35,0.05,0.087340013,0.188621702
0.01,35,0.05,0.094000943,0.197299503
0.02,35,0.05,0.149854566,0.252414133
0.03,35,0.05,0.189427654,0.252998449
0.04,35,0.05,0.217776256,0.22705811
0.05,35,0.05,0.239825372,0.197081538
0.06,35,0.05,0.258392578,0.170477678
0.07,35,0.05,0.274857861,0.148530277
0.08,35,0.05,0.289914379,0.130797312
0.09,35,0.05,0.303936305,0.116445794
0.1,35,0.05,0.31714115,0.104709554
0.11,35,0.05,0.329664403,0.094999606
0.12,35,0.05,0.34159729,0.08686967
0.13,35,0.05,0.353007233,0.079972342
0.14,35,0.05,0.363948345,0.074042584
0.15,35,0.05,0.374465868,0.068887995
0.16,35,0.05,0.384597831,0.064370296
0.17,35,0.05,0.394376201,0.060383576
0.18,35,0.05,0.403828309,0.05684011
0.19,35,0.05,0.412978235,0.053666435
0.2,35,0.05,0.421847667,0.050804191
0.21,35,0.05,0.430456147,0.048209487
0.22,35,0.05,0.438821044,0.045849068
0.23,35,0.05,0.446957612,0.043695322
0.24,35,0.05,0.454879304,0.041723022
0.25,35,0.05,0.462598221,0.039908817
0.001,40,0.05,0.014582379,0.093275526
0.002,40,0.05,0.025661326,0.108704788
0.003,40,0.05,0.034925575,0.122646094
0.004,40,0.05,0.043113079,0.135418734
0.005,40,0.05,0.050595962,0.147249737
0.006,40,0.05,0.057580872,0.158299298
0.007,40,0.05,0.064190623,0.168677741
0.008,40,0.05,0.070501832,0.178457468
0.009,40,0.05,0.076563972,0.187682068
0.01,40,0.05,0.08240974,0.196373194
0.02,40,0.05,0.13159567,0.252501004
0.03,40,0.05,0.166695383,0.254701001
0.04,40,0.05,0.191932179,0.229653213
0.05,40,0.05,0.211572353,0.199950835
0.06,40,0.05,0.228111216,0.173335736
0.07,40,0.05,0.24278223,0.151259592
0.08,40,0.05,0.256206788,0.133365189
0.09,40,0.05,0.268720436,0.118858402
0.1,40,0.05,0.280518028,0.106982217
0.11,40,0.05,0.291720526,0.097147617
0.12,40,0.05,0.302408684,0.0889095
0.13,40,0.05,0.312641487,0.081921203
0.14,40,0.05,0.322465934,0.07591477
0.15,40,0.05,0.331921374,0.070692786
0.16,40,0.05,0.341041057,0.06611357
0.17,40,0.05,0.349852976,0.062070864
0.18,40,0.05,0.358380936,0.058477992
0.19,40,0.05,0.366645745,0.055261505
0.2,40,0.05,0.374666103,0.05236131
0.21,40,0.05,0.382458974,0.049731229
0.22,40,0.05,0.390039587,0.047336688
0.23,40,0.05,0.397421395,0.045150336
0.24,40,0.05,0.404616223,0.043148069
0.25,40,0.05,0.411634593,0.041307312
0.001,45,0.05,0.012984341,0.0927858
0.002,45,0.05,0.022845729,0.108149785
0.003,45,0.05,0.03109011,0.122035652
0.004,45,0.05,0.038375632,0.134761125
0.005,45,0.05,0.045034243,0.146552523
0.006,45,0.05,0.051250339,0.157570164
0.007,45,0.05,0.057133562,0.167924835
0.008,45,0.05,0.062752363,0.177689876
0.009,45,0.05,0.068150977,0.186909742
0.01,45,0.05,0.073358675,0.195607202
0.02,45,0.05,0.117289512,0.252478292
0.03,45,0.05,0.148812728,0.255926873
0.04,45,0.05,0.171544136,0.231591765
0.05,45,0.05,0.18924263,0.202118311
0.06,45,0.05,0.204145926,0.175505
0.07,45,0.05,0.217368449,0.15333527
0.08,45,0.05,0.229472998,0.135318517
0.09,45,0.05,0.240763584,0.120692446
0.1,45,0.05,0.251416641,0.10870846
0.11,45,0.05,0.261541448,0.098777482
0.12,45,0.05,0.27121053,0.090454984
0.13,45,0.05,0.280476378,0.083395223
0.14,45,0.05,0.289380528,0.077328674
0.15,45,0.05,0.297957757,0.072054315
0.16,45,0.05,0.306237578,0.067427444
0.17,45,0.05,0.314244903,0.063341001
0.18,45,0.05,0.322000855,0.059709021
0.19,45,0.05,0.329523779,0.056458503
0.2,45,0.05,0.336830098,0.053528503
0.21,45,0.05,0.343934752,0.050871137
0.22,45,0.05,0.350851255,0.048450448
0.23,45,0.05,0.357591633,0.046238786
0.24,45,0.05,0.364166461,0.044212703
0.25,45,0.05,0.370585091,0.042350451
0.001,50,0.05,0.011701791,0.092383787
0.002,50,0.05,0.020586553,0.107693772
0.003,50,0.05,0.028013142,0.121533625
0.004,50,0.05,0.034575472,0.134219636
0.005,50,0.05,0.040573141,0.145977666
0.006,50,0.05,0.046172617,0.156967977
0.007,50,0.05,0.05147292,0.167301748
0.008,50,0.05,0.056535903,0.177052986
0.009,50,0.05,0.061401565,0.1862669
0.01,50,0.05,0.066096401,0.194967071
0.02,50,0.05,0.105781304,0.252405671
0.03,50,0.05,0.13438286,0.256847948
0.04,50,0.05,0.155056243,0.233094702
0.05,50,0.05,0.17115839,0.203814253
0.06,50,0.05,0.184716781,0.177208818
0.07,50,0.05,0.196747388,0.154968071
0.08,50,0.05,0.207764342,0.136855089
0.09,50,0.05,0.21804546,0.1221341
0.1,50,0.05,0.227751908,0.110064154
0.11,50,0.05,0.236983354,0.100056232
0.12,50,0.05,0.24580566,0.091666037
0.13,50,0.05,0.254266148,0.08454864
0.14,50,0.05,0.262402035,0.078433689
0.15,50,0.05,0.270244456,0.073117492
0.16,50,0.05,0.27781992,0.068452747
0.17,50,0.05,0.285150872,0.064331405
0.18,50,0.05,0.292256317,0.060667921
0.19,50,0.05,0.299152677,0.05738982
0.2,50,0.05,0.305854591,0.054435784
0.21,50,0.05,0.312375386,0.051756741
0.22,50,0.05,0.318727182,0.049315485
0.23,50,0.05,0.324920837,0.047083828
0.24,50,0.05,0.330965926,0.045038625
0.25,50,0.05,0.336870888,0.0431588
0.001,55,0.05,0.010649826,0.092047132
0.002,55,0.05,0.018733916,0.107311653
0.003,55,0.05,0.025490225,0.121112656
0.004,55,0.05,0.031459864,0.133765235
0.005,55,0.05,0.036915826,0.145494783
0.006,55,0.05,0.042009829,0.156461511
0.007,55,0.05,0.046832147,0.166776953
0.008,55,0.05,0.051439194,0.176515522
0.009,55,0.05,0.055867475,0.185723108
0.01,55,0.05,0.060141187,0.194423977
0.02,55,0.05,0.096325381,0.252309024
0.03,55,0.05,0.122496953,0.257560687
0.04,55,0.05,0.141450927,0.234291374
0.05,55,0.05,0.156218459,0.205175695
0.06,55,0.05,0.168652382,0.178581269
0.07,55,0.05,0.179685972,0.156285275
0.08,55,0.05,0.189792341,0.138094957
0.09,55,0.05,0.199227217,0.123296887
0.1,55,0.05,0.20813891,0.111156981
0.11,55,0.05,0.216619037,0.101086375
0.12,55,0.05,0.224727943,0.092640802
0.13,55,0.05,0.232508733,0.085476039
0.14,55,0.05,0.239995125,0.079321298
0.15,55,0.05,0.24721529,0.073970901
0.16,55,0.05,0.254193276,0.069275363
0.17,55,0.05,0.260949502,0.065125584
0.18,55,0.05,0.267501252,0.061436229
0.19,55,0.05,0.273863405,0.058135325
0.2,55,0.05,0.280049168,0.055161462
0.21,55,0.05,0.286070557,0.052464722
0.22,55,0.05,0.291938547,0.050006856
0.23,55,0.05,0.297663018,0.04775906
0.24,55,0.05,0.303252721,0.045698259
0.25,55,0.05,0.308715356,0.043803886
0.001,60,0.05,0.009771333,0.091762341
0.002,60,0.05,0.017187059,0.106988061
0.003,60,0.05,0.023383987,0.120755962
0.004,60,0.05,0.028859042,0.133379916
0.005,60,0.05,0.033862953,0.145085004
0.006,60,0.05,0.038535087,0.156031327
0.007,60,0.05,0.04295839,0.166330628
0.008,60,0.05,0.047184717,0.176057792
0.009,60,0.05,0.051247637,0.185259187
0.01,60,0.05,0.055169416,0.193959561
0.02,60,0.05,0.088418471,0.25220451
0.03,60,0.05,0.112538161,0.258127835
0.04,60,0.05,0.130034846,0.235267021
0.05,60,0.05,0.143670576,0.206293284
0.06,60,0.05,0.155150909,0.179711112
0.07,60,0.05,0.165338732,0.157371009
0.08,60,0.05,0.174672134,0.139117211
0.09,60,0.05,0.183387976,0.124255259
0.1,60,0.05,0.191623601,0.112057249
0.11,60,0.05,0.199463778,0.101934539
0.12,60,0.05,0.206964204,0.093442795
0.13,60,0.05,0.214164474,0.086238357
0.14,60,0.05,0.221095413,0.080050247
0.15,60,0.05,0.227782736,0.074671271
0.16,60,0.05,0.23424844,0.069950104
0.17,60,0.05,0.24051125,0.065776649
0.18,60,0.05,0.246587022,0.062065613
0.19,60,0.05,0.252489363,0.058745472
0.2,60,0.05,0.258230309,0.055754879
0.21,60,0.05,0.263820796,0.053043315
0.22,60,0.05,0.269270838,0.050571676
0.23,60,0.05,0.274589494,0.048310557
0.24,60,0.05,0.279784816,0.046236802
0.25,60,0.05,0.284863892,0.044330215
0.001,65,0.05,0.009026686,0.091518424
0.002,65,0.05,0.015876081,0.106710973
0.003,65,0.05,0.021599123,0.12045023
0.004,65,0.05,0.026655224,0.133049499
0.005,65,0.05,0.031276204,0.144733382
0.006,65,0.05,0.035590937,0.155661904
0.007,65,0.05,0.039676142,0.165947028
0.008,65,0.05,0.043579795,0.175663928
0.009,65,0.05,0.047332967,0.184859397
0.01,65,0.05,0.050956277,0.193558674
0.02,65,0.05,0.081709372,0.252099566
0.03,65,0.05,0.104073935,0.258589028
0.04,65,0.05,0.120320174,0.236077406
0.05,65,0.05,0.132984278,0.20722686
0.06,65,0.05,0.143646002,0.180657046
0.07,65,0.05,0.153107624,0.158280788
0.08,65,0.05,0.161776991,0.139973701
0.09,65,0.05,0.169874674,0.12505773
0.1,65,0.05,0.177528546,0.112810518
0.11,65,0.05,0.184817484,0.102643736
0.12,65,0.05,0.19179321,0.094112899
0.13,65,0.05,0.198492346,0.086874817
0.14,65,0.05,0.204943288,0.080658454
0.15,65,0.05,0.211169683,0.075255415
0.16,65,0.05,0.217191793,0.070512809
0.17,65,0.05,0.223026906,0.066319587
0.18,65,0.05,0.22868967,0.062590406
0.19,65,0.05,0.234192628,0.059254097
0.2,65,0.05,0.239546837,0.056249431
0.21,65,0.05,0.24476233,0.053525476
0.22,65,0.05,0.24984831,0.051042419
0.23,65,0.05,0.254813134,0.048770267
0.24,65,0.05,0.259664258,0.04668574
0.25,65,0.05,0.264408248,0.044768862
0.001,70,0.05,0.00838747,0.091307256
0.002,70,0.05,0.014750868,0.106470974
0.003,70,0.05,0.020067321,0.120185365
0.004,70,0.05,0.024763992,0.13276314
0.005,70,0.05,0.029056444,0.14442839
0.006,70,0.05,0.033064529,0.155341301
0.007,70,0.05,0.036859606,0.165613835
0.008,70,0.05,0.040486311,0.175321487
0.009,70,0.05,0.043973565,0.184511419
0.01,70,0.05,0.047340564,0.193209193
0.02,70,0.05,0.075945421,0.251997295
0.03,70,0.05,0.09679189,0.258970019
0.04,70,0.05,0.111953653,0.236759967
0.05,70,0.05,0.123774746,0.208017202
0.06,70,0.05,0.133726251,0.1814595
0.07,70,0.05,0.14255773,0.15905339
0.08,70,0.05,0.150650666,0.14070141
0.09,70,0.05,0.15821142,0.125739698
0.1,70,0.05,0.165359612,0.113450788
0.11,70,0.05,0.172168991,0.103246631
0.12,70,0.05,0.178687839,0.094682561
0.13,70,0.05,0.184950231,0.087415759
0.14,70,0.05,0.190982488,0.081175181
0.15,70,0.05,0.196806501,0.075751527
0.16,70,0.05,0.202441044,0.070990575
0.17,70,0.05,0.207902173,0.066780407
0.18,70,0.05,0.213203499,0.063035563
0.19,70,0.05,0.218356663,0.059685212
0.2,70,0.05,0.223371892,0.056668255
0.21,70,0.05,0.228258453,0.053933494
0.22,70,0.05,0.233024854,0.051440532
0.23,70,0.05,0.237678849,0.049158866
0.24,70,0.05,0.242227375,0.047065017
0.25,70,0.05,0.246676553,0.045139192
0.001,5,0.06,0.101251686,0.094286334
0.002,5,0.06,0.17822954,0.107870226
0.003,5,0.06,0.242016671,0.119298575
0.004,5,0.06,0.29739426,0.128818682
0.005,5,0.06,0.346729294,0.136570163
0.006,5,0.06,0.391311406,0.142633908
0.007,5,0.06,0.431901931,0.147068092
0.008,5,0.06,0.468989582,0.149933835
0.009,5,0.06,0.502920245,0.151311168
0.01,5,0.06,0.533966051,0.151306117
0.02,5,0.06,0.731149166,0.107649923
0.03,5,0.06,0.821566327,0.055750788
0.04,5,0.06,0.871759734,0.023847931
0.05,5,0.06,0.90264895,0.009051922
0.06,5,0.06,0.92261846,0.003529703
0.07,5,0.06,0.936068942,0.001528059
0.08,5,0.06,0.945530721,0.000739367
0.09,5,0.06,0.952470334,0.000393689
0.1,5,0.06,0.957749096,0.000226603
0.11,5,0.06,0.961888774,0.000138879
0.12,5,0.06,0.965217927,8.9566E-05
0.13,5,0.06,0.967951634,6.02339E-05
0.14,5,0.06,0.9702358,4.19441E-05
0.15,5,0.06,0.972172579,3.00799E-05
0.16,5,0.06,0.973835494,2.21202E-05
0.17,5,0.06,0.975278752,1.66222E-05
0.18,5,0.06,0.976543172,1.27287E-05
0.19,5,0.06,0.977660059,9.90845E-06
0.2,5,0.06,0.978653825,7.82816E-06
0.21,5,0.06,0.979543775,6.2652E-06
0.22,5,0.06,0.980345384,5.07375E-06
0.23,5,0.06,0.981071193,4.1516E-06
0.24,5,0.06,0.981731478,3.42967E-06
0.25,5,0.06,0.982334737,2.85749E-06
0.001,10,0.06,0.055687204,0.107674335
0.002,10,0.06,0.098326849,0.124962694
0.003,10,0.06,0.134118272,0.140438872
0.004,10,0.06,0.165759674,0.154457222
0.005,10,0.06,0.194602011,0.167250431
0.006,10,0.06,0.221387033,0.178964873
0.007,10,0.06,0.246548436,0.189685229
0.008,10,0.06,0.270351115,0.199453014
0.009,10,0.06,0.292962047,0.208281156
0.01,10,0.06,0.314489296,0.216166046
0.02,10,0.06,0.480247565,0.244223519
0.03,10,0.06,0.579794569,0.213180986
0.04,10,0.06,0.645044128,0.172029977
0.05,10,0.06,0.693703224,0.137081695
0.06,10,0.06,0.733183743,0.109897284
0.07,10,0.06,0.76669675,0.088955052
0.08,10,0.06,0.795802212,0.072618829
0.09,10,0.06,0.8213633,0.059628656
0.1,10,0.06,0.843925132,0.049082841
0.11,10,0.06,0.863870963,0.040364432
0.12,10,0.06,0.881489584,0.033040286
0.13,10,0.06,0.897008569,0.026804032
0.14,10,0.06,0.91061247,0.021439994
0.15,10,0.06,0.922454428,0.016792806
0.16,10,0.06,0.932665391,0.01275639
0.17,10,0.06,0.941362765,0.009268415
0.18,10,0.06,0.948660579,0.006317467
0.19,10,0.06,0.954682337,0.003963992
0.2,10,0.06,0.959574195,0.002305642
0.21,10,0.06,0.96350917,0.00130514
0.22,10,0.06,0.966672891,0.000756948
0.23,10,0.06,0.969238166,0.00046065
0.24,10,0.06,0.971347138,0.000295102
0.25,10,0.06,0.973108009,0.000198016
0.001,15,0.06,0.03810891,0.107111014
0.002,15,0.06,0.067255948,0.124580813
0.003,15,0.06,0.091733946,0.140316292
0.004,15,0.06,0.113415486,0.154682235
0.005,15,0.06,0.133241798,0.167929161
0.006,15,0.06,0.151732773,0.180225374
0.007,15,0.06,0.169194876,0.19167867
0.008,15,0.06,0.185817098,0.202352156
0.009,15,0.06,0.201719603,0.212276317
0.01,15,0.06,0.216980338,0.221458902
0.02,15,0.06,0.340549024,0.270574539
0.03,15,0.06,0.42139676,0.256495099
0.04,15,0.06,0.476250477,0.22079327
0.05,15,0.06,0.517763705,0.185842011
0.06,15,0.06,0.552082184,0.156853441
0.07,15,0.06,0.582002048,0.133794816
0.08,15,0.06,0.60888433,0.115496298
0.09,15,0.06,0.633454979,0.100828834
0.1,15,0.06,0.656139652,0.08891126
0.11,15,0.06,0.677215331,0.079069912
0.12,15,0.06,0.696882032,0.0708119
0.13,15,0.06,0.715294976,0.063791496
0.14,15,0.06,0.732578993,0.057755927
0.15,15,0.06,0.748837122,0.052509035
0.16,15,0.06,0.764156805,0.047901587
0.17,15,0.06,0.778613461,0.043824081
0.18,15,0.06,0.792272215,0.040192031
0.19,15,0.06,0.805189421,0.036934735
0.2,15,0.06,0.817414491,0.033993858
0.21,15,0.06,0.82899133,0.031324398
0.22,15,0.06,0.839959009,0.028891194
0.23,15,0.06,0.850352156,0.026663754
0.24,15,0.06,0.860201596,0.024614833
0.25,15,0.06,0.86953509,0.022722018
0.001,20,0.06,0.028920568,0.105572027
0.002,20,0.06,0.051012176,0.122902105
0.003,20,0.06,0.069556644,0.13854307
0.004,20,0.06,0.085986824,0.152857728
0.005,20,0.06,0.101024085,0.166099802
0.006,20,0.06,0.115067915,0.178444082
0.007,20,0.06,0.128354708,0.190006842
0.008,20,0.06,0.141031003,0.200860555
0.009,20,0.06,0.153190563,0.211044778
0.01,20,0.06,0.164894613,0.22057506
0.02,20,0.06,0.261672805,0.277767355
0.03,20,0.06,0.327601365,0.272694825
0.04,20,0.06,0.373146033,0.24089768
0.05,20,0.06,0.407740642,0.206673778
0.06,20,0.06,0.436417812,0.177125365
0.07,20,0.06,0.461549878,0.153113035
0.08,20,0.06,0.484302915,0.133838633
0.09,20,0.06,0.505296758,0.11827652
0.1,20,0.06,0.524888146,0.10557776
0.11,20,0.06,0.543299958,0.095085003
0.12,20,0.06,0.560685397,0.086287615
0.13,20,0.06,0.577160332,0.078805857
0.14,20,0.06,0.592817982,0.072370187
0.15,20,0.06,0.607735113,0.066783497
0.16,20,0.06,0.62197578,0.061889918
0.17,20,0.06,0.635594722,0.057563895
0.18,20,0.06,0.648639934,0.05370933
0.19,20,0.06,0.661153904,0.050255055
0.2,20,0.06,0.673173997,0.047145218
0.21,20,0.06,0.684732899,0.044331496
0.22,20,0.06,0.695859482,0.041771413
0.23,20,0.06,0.70657975,0.039430163
0.24,20,0.06,0.716917425,0.037281137
0.25,20,0.06,0.726894074,0.035303447
0.001,25,0.06,0.023290844,0.104244488
0.002,25,0.06,0.041064836,0.12141902
0.003,25,0.06,0.055977829,0.136935064
0.004,25,0.06,0.069189929,0.151152023
0.005,25,0.06,0.081285696,0.164323658
0.006,25,0.06,0.092589312,0.176627079
0.007,25,0.06,0.103293022,0.188182493
0.008,25,0.06,0.113516355,0.199067112
0.009,25,0.06,0.123336088,0.209325488
0.01,25,0.06,0.132802593,0.218977932
0.02,25,0.06,0.211968126,0.280178641
0.03,25,0.06,0.26716916,0.280511388
0.04,25,0.06,0.305744828,0.251429521
0.05,25,0.06,0.335099893,0.217910848
0.06,25,0.06,0.359443429,0.188180225
0.07,25,0.06,0.380810748,0.163662131
0.08,25,0.06,0.400210444,0.143822918
0.09,25,0.06,0.418178947,0.127727828
0.1,25,0.06,0.435023365,0.114547826
0.11,25,0.06,0.45093253,0.103637554
0.12,25,0.06,0.466032413,0.094490998
0.13,25,0.06,0.480415485,0.086715481
0.14,25,0.06,0.494155408,0.080022556
0.15,25,0.06,0.507313269,0.074206358
0.16,25,0.06,0.519940181,0.069112267
0.17,25,0.06,0.532079266,0.064614694
0.18,25,0.06,0.543767771,0.060610496
0.19,25,0.06,0.55503875,0.057019431
0.2,25,0.06,0.565921859,0.053781759
0.21,25,0.06,0.576443501,0.05085134
0.22,25,0.06,0.586626914,0.048188661
0.23,25,0.06,0.596492576,0.045757856
0.24,25,0.06,0.606058852,0.043527562
0.25,25,0.06,0.615342569,0.041472591
0.001,30,0.06,0.019492486,0.10320568
0.002,30,0.06,0.034356875,0.12024969
0.003,30,0.06,0.046823555,0.135656865
0.004,30,0.06,0.05786707,0.149783711
0.005,30,0.06,0.067978744,0.162883229
0.006,30,0.06,0.07743129,0.175133497
0.007,30,0.06,0.086386654,0.186656807
0.008,30,0.06,0.094945715,0.197533117
0.009,30,0.06,0.103173442,0.207810142
0.01,30,0.06,0.111112595,0.217511229
0.02,30,0.06,0.177972484,0.281036579
0.03,30,0.06,0.225302066,0.284932409
0.04,30,0.06,0.258643772,0.257809559
0.05,30,0.06,0.284047176,0.224879853
0.06,30,0.06,0.305111359,0.195101375
0.07,30,0.06,0.323609979,0.170283729
0.08,30,0.06,0.340427624,0.150082678
0.09,30,0.06,0.356035318,0.133638502
0.1,30,0.06,0.370702205,0.120139183
0.11,30,0.06,0.384592607,0.108945398
0.12,30,0.06,0.397814336,0.099557149
0.13,30,0.06,0.410444733,0.091579266
0.14,30,0.06,0.422544516,0.084712121
0.15,30,0.06,0.434164113,0.078739731
0.16,30,0.06,0.445346049,0.073504838
0.17,30,0.06,0.456126198,0.068883715
0.18,30,0.06,0.466535186,0.064773032
0.19,30,0.06,0.476599881,0.061088047
0.2,30,0.06,0.486344448,0.057763395
0.21,30,0.06,0.495790742,0.054750298
0.22,30,0.06,0.504958292,0.052010444
0.23,30,0.06,0.513864329,0.0495104
0.24,30,0.06,0.522524069,0.047219344
0.25,30,0.06,0.530951189,0.045109868
0.001,35,0.06,0.01675781,0.102393361
0.002,35,0.06,0.029529602,0.119331437
0.003,35,0.06,0.040237729,0.134649048
0.004,35,0.06,0.049722307,0.14870001
0.005,35,0.06,0.058407039,0.161736452
0.006,35,0.06,0.066527249,0.173936871
0.007,35,0.06,0.074222808,0.185424828
0.008,35,0.06,0.08158096,0.196282026
0.009,35,0.06,0.088657994,0.206558278
0.01,35,0.06,0.095491043,0.216279057
0.02,35,0.06,0.153310556,0.281297676
0.03,35,0.06,0.194674926,0.28770734
0.04,35,0.06,0.22398742,0.26205485
0.05,35,0.06,0.246341544,0.229606826
0.06,35,0.06,0.264873114,0.199833485
0.07,35,0.06,0.281150201,0.17482366
0.08,35,0.06,0.295958854,0.1543735
0.09,35,0.06,0.309718114,0.137684047
0.1,35,0.06,0.322667233,0.123958764
0.11,35,0.06,0.334951754,0.112561852
0.12,35,0.06,0.34666624,0.102997691
0.13,35,0.06,0.357877433,0.094871983
0.14,35,0.06,0.368636992,0.087879181
0.15,35,0.06,0.378987705,0.081795279
0.16,35,0.06,0.388965884,0.076458835
0.17,35,0.06,0.398602304,0.071746559
0.18,35,0.06,0.407923113,0.06755643
0.19,35,0.06,0.416951009,0.06380251
0.2,35,0.06,0.425706282,0.060415834
0.21,35,0.06,0.434207387,0.057344181
0.22,35,0.06,0.442471039,0.054548159
0.23,35,0.06,0.450512144,0.051995546
0.24,35,0.06,0.458343849,0.049657206
0.25,35,0.06,0.465977816,0.047506059
0.001,40,0.06,0.014695362,0.101746129
0.002,40,0.06,0.025890314,0.118598279
0.003,40,0.06,0.035273896,0.133842509
0.004,40,0.06,0.043584368,0.147830521
0.005,40,0.06,0.051194159,0.160813692
0.006,40,0.06,0.058310208,0.172970652
0.007,40,0.06,0.065055593,0.184425699
0.008,40,0.06,0.071507163,0.195261852
0.009,40,0.06,0.077714562,0.205530346
0.01,40,0.06,0.083710599,0.215258253
0.02,40,0.06,0.134622381,0.281308628
0.03,40,0.06,0.171329725,0.289583272
0.04,40,0.06,0.19746045,0.265071225
0.05,40,0.06,0.217402685,0.233018066
0.06,40,0.06,0.233930891,0.203270401
0.07,40,0.06,0.248448555,0.178128984
